ID,AverageMass,meanB,meanG,meanR
60,4.9944,46.43465439962255,46.14295824486907,35.52642132578438
61,4.9945,47.12581755593804,46.773092369477915,35.718932874354564
62,4.9941,55.14682291370385,53.85175493486547,41.68399795210194
63,4.9948,49.519563496550944,50.19495646273889,39.99858645256135
64,4.995,39.08932904463631,40.268777157045314,32.52717115286948
65,4.9944,56.281596043112366,54.311715635611996,41.528421674295
67,4.9941,55.998050112118555,55.13385980306132,43.424295603002825
68,5.44,57.12242889479382,56.39937014073418,44.178230489125085
70,5.4393,49.00987390753219,49.074988324771496,39.34265127760357
71,5.4394,50.697905181918415,50.22636438809261,39.72850055126791
72,5.4397,46.11512910074652,46.31182795698924,36.31538935689336
73,5.4401,44.98391224862889,45.901227474536434,37.311778532253854
74,5.4396,37.83327322376217,39.03302591581225,32.41671389561544
75,5.4391,44.33209322683007,44.72174198489988,34.88773388773389
76,5.4397,41.53422332843081,41.82249123203982,33.00090507976015
77,3.9197,37.40823379615595,38.64166616140181,31.535621172618686
78,3.919,38.73600289907592,39.540677658996195,32.29860481971372
79,3.9184,47.60137890132701,47.185706872266294,37.409222329305365
80,3.9171,49.20975529912431,48.84589573614862,37.41271789835502
81,3.9169,44.892689417658104,44.60057921102066,35.196775203506576
82,3.9181,56.346395065567826,55.6243715337169,44.31726532939408
83,3.918,32.62117020721332,33.05725768568297,26.28696696069732
84,3.9173,52.761975142761166,51.52824991602284,40.559892509237486
85,3.9176,46.16015352407537,45.784019539427774,36.07787857641312
86,3.9172,52.11133494493688,51.27289820037604,39.02108514638732
87,3.9168,52.4368254378595,52.19485555483746,40.558973696115814
88,3.9163,39.6769632185843,40.507364699941085,32.187610470499116
90,3.9162,43.082931034482755,43.175804597701145,34.23373563218391
91,3.9164,40.59802401056925,40.937446148543856,32.57763225917629
92,3.915,36.25240608506675,37.87202732070786,31.549332505433096
93,3.9142,37.56877765304101,39.06947104272601,32.21316780030377
94,3.9149,51.20792512246326,49.92704688593422,38.29741077676697
95,3.9147,53.03557668661366,51.68202311664891,39.57693253545373
96,5.0155,49.960903806487906,50.49474967185449,39.918479279954994
97,5.0157,48.383032339353214,48.03352932941341,37.367282654346916
98,5.015,45.067213699607564,44.26214769889404,34.30381733856582
99,5.0159,44.330886504799544,44.61017786561265,34.768986448334275
100,5.0149,44.71947965310206,45.01561040693796,35.84229486324216
101,5.0151,44.68649885583524,44.99034610983982,35.26802059496568
102,5.0153,41.84424841213832,42.966972477064225,34.83846153846154
103,5.0142,44.66995246434826,44.14230673004754,34.728046034525896
104,5.0151,49.817825223435946,49.75183714001986,39.12562065541211
105,5.0151,54.83456233783968,52.99098730028677,41.48395466338932
106,5.0143,52.17055963390219,52.245399942797214,41.350653065115836
107,5.0146,53.026666666666664,52.12361757105943,39.94656330749354
108,5.0129,50.94510080904071,49.098048028765895,37.58937973545653
110,5.0136,63.88160055310691,60.505228588713166,46.05539711347334
111,5.0136,49.22082306779815,48.278675061593205,36.82315904735833
112,5.0123,48.342359346642475,46.9934664246824,36.19208711433757
113,5.0111,49.71771486940026,49.217568947906024,38.88340872610535
115,5.0094,46.93014334746618,47.67036812706104,37.90463692038495
116,5.0101,44.057766252347314,44.686756684252884,36.325494053474024
117,5.0102,41.254255225328514,42.473939500837815,34.20486815415822
118,5.0104,54.99819893573475,54.01121571837904,42.503233729021694
119,5.0039,40.195628954071154,39.8156273108208,31.677758606523703
120,5.0023,49.847382711372106,49.33794279219549,38.67948475089979
122,5.0012,61.709928329351634,59.353130729484974,46.7943219067726
123,5.0005,50.977479351120095,50.65529740329194,40.0733258066433
124,5.0003,45.35264950116495,44.986319373917205,35.70284963259454
125,4.9989,53.914064609016464,51.650679384504635,39.83550796364618
126,5.5468,54.95270634777918,54.17604747347599,42.85757957201942
127,5.5465,46.37968451723099,45.738068923942535,35.52898623530594
128,5.5472,49.1278067361668,50.34252205292702,40.364975942261424
129,5.547,49.6288525248469,48.653046882843086,37.147776327677946
130,5.5462,46.512935990801076,45.990705251054045,37.03353775392871
131,5.5456,38.9981810549881,40.41171120749965,33.578424513782004
132,5.5451,42.78522446094026,43.76147048427006,35.28328031106398
133,5.5457,42.08070150922303,43.46737003912801,36.32001117942985
134,5.5451,44.80142393909489,45.61377414352179,36.63428732553222
135,5.5438,41.90540833273161,42.269116903747566,33.21120658531302
136,5.5442,46.98958792905673,47.05964881320038,36.56039883525986
137,5.5417,46.30227135331204,46.00794541842992,35.80205544520253
138,5.5442,54.35387512303676,53.11730217828561,41.673428339110714
139,5.5442,43.26702524507677,43.28324802637286,34.10241172898412
140,5.5442,51.96633579562942,51.67624653739612,40.2758541089566
141,5.5445,56.495566427151815,55.992203027060086,44.49235590888244
142,5.5435,69.84839094159715,63.522407628128725,47.70190703218117
144,5.542,49.488755622188904,48.768803098450775,38.57021489255372
145,4.6638,59.18921120230562,59.01516195727085,46.18664244094982
147,4.6634,53.3115224782773,51.659010200226675,41.952701171137136
148,4.6628,39.97951859956236,40.51492341356674,32.307746170678335
149,4.6634,49.63402621253861,48.92236413724017,39.037315301778115
150,4.6623,53.55031483208955,51.69455457089552,39.983791977611936
151,4.6623,39.247571386517514,40.03585516632323,32.09873417721519
152,5.4823,41.55917667238422,42.57796291758556,35.19439679817038
153,5.4827,47.14394062958735,46.36894470722558,36.12518349372044
154,5.4814,47.7891770011274,46.77502192158337,36.28166102968809
155,5.4811,38.57212898359419,38.67986674209566,31.919353824878996
156,5.4818,50.41231563421829,50.0990412979351,39.614159292035396
157,5.4823,46.522992029429794,46.97133660331085,37.047133660331085
158,5.4812,51.43450993004743,50.89836777357883,39.68923373803972
159,5.4772,47.02374336953776,46.28483623810726,36.31859897280458
160,5.4766,48.35079824279438,47.966998821386476,37.362048644594445
161,5.4763,49.96615824594852,48.28655862726406,37.07187797902764
162,5.4772,54.20934647021603,52.71617102051884,40.752508361204015
163,5.4964,48.55827430779137,48.41553981541103,39.044644773556556
164,5.4984,43.97572241916425,44.54871629605758,35.47932108711999
165,5.4969,51.08423941729125,50.538161089412014,39.22147155072311
166,5.4988,47.14402398676592,45.49400330851944,35.76954094292804
167,5.498,41.325790050842386,42.8794736317416,35.697138869504535
168,5.4983,42.415859309182814,42.494418702611625,33.519165964616676
169,5.4948,40.77585976180918,40.83968954904322,32.6321423792319
173,5.4892,49.3807239424335,48.98462712603576,37.59823375490624
