ID,AverageMass,hu0,hu1,hu2,hu3,hu4,hu5,hu6
22,6.9847,2.6876735939051306,6.887880896175412,10.214809900706618,10.214809900706618,-21.684990959594312,15.264793740367773,-23.104811055912165
23,6.983,2.6851795539663255,7.0567985739384325,10.081540648469428,10.081540648469428,20.553387722431964,14.089643413212448,-20.861333139126582
24,6.9821,2.6516384479514814,6.69864598793408,8.837452078821286,8.837452078821286,-20.458930078927523,-15.758110001584853,19.9302628512699
25,6.9839,2.629615517024049,6.252872465485592,8.921590131644273,8.921590131644273,19.889817869292948,13.34338859934881,19.815348897654545
26,6.9841,2.6280317852515034,6.466105012490392,8.841627759140794,8.841627759140794,19.935577925767504,13.43145605588163,19.7482904286169
27,6.9815,2.6310343740350834,6.190854505495383,9.201633333595423,9.201633333595423,20.464229784869122,13.6286150912993,20.465175553295587
28,5.8793,2.5972287347674854,7.8184643771335995,9.661203668542768,9.661203668542768,20.090159335293112,14.059492882523163,20.402880107876566
29,5.8731,2.6056242680393487,6.944840965817624,9.968424393356402,9.968424393356402,21.53059888485638,-14.368939628606576,-20.52092832774982
30,5.8879,2.596588250221367,7.412010219285859,9.970498184976089,9.970498184976089,20.24283426108394,13.945611980683566,-20.37643972306245
31,5.8797,2.604533670752377,6.885446876019423,10.023252476009777,10.023252476009777,21.340229540426247,-14.48301630929627,21.33115719531919
32,5.8775,2.5834148701641735,6.91540707818106,9.557126306030709,9.557126306030709,-20.866436037607908,14.016984172715892,-20.699489672744328
33,5.5909,2.655066206213574,7.827385582781113,10.498868183176246,10.498868183176246,21.93134532096307,-15.318695113571291,-21.18990235848221
34,5.5964,2.6596454038190016,7.615124250607689,10.759198945951104,10.759198945951104,21.416681945683987,15.177293216820406,21.526765261259165
35,5.5926,2.688507547738894,7.571518006639837,10.126715455559244,10.126715455559244,-21.70432244413532,-15.102779352292984,21.40621447048154
36,5.5867,2.6662144101200638,7.48243671719458,10.440082190201354,10.440082190201354,21.644581023585847,14.33459332624864,-21.07625327099365
37,5.5852,2.6542283338303534,7.6012699494968965,10.713608255861988,10.713608255861988,-21.480781618993216,-14.466395016263496,21.43338604622495
38,5.5874,2.654113612686926,6.417682832493904,9.292766526928201,9.292766526928201,-20.97588639046977,14.088863570982674,20.016356516935307
39,5.587,2.62324616450343,6.4845801883877385,8.825219726659466,8.825219726659466,20.188364855966043,13.573190354693915,19.445436172810012
40,5.5944,2.637333808699463,6.613067435296151,8.88166465906115,8.88166465906115,20.305035625700114,13.737232903068932,20.02178182108245
41,5.5903,2.672651879026634,6.397297818690273,9.323625539632799,9.323625539632799,20.294622372789597,13.54097256541805,20.28339789620463
42,5.5967,2.6630465260100276,6.4624726236331655,9.06755772418834,9.06755772418834,-20.240822854634054,13.704027441841927,19.68496684144074
43,5.4506,2.6475274969840887,6.939950567502057,9.91820726211047,9.91820726211047,-20.748199765112542,-14.24144308251626,20.532854337949534
44,5.4509,2.6508356928084678,6.5651365889452595,9.700810061963432,9.700810061963432,22.453564323097364,-14.574835121567663,21.796245886508892
45,5.4409,2.6259862598465302,7.444521411025894,9.428832685443409,9.428832685443409,-21.82979765043574,-14.970721441417936,-21.61131013135455
46,5.4456,2.592819740001886,6.9670232586473775,9.541547660585431,9.541547660585431,20.010633724903137,13.574014193131744,-19.977316988161558
47,5.4494,2.6353445916775318,7.774152275634827,9.814758128565794,9.814758128565794,-20.20683758248062,-14.086304901565699,21.435623267516455
48,5.4475,2.607692577377779,6.736032366397599,8.843062041885341,8.843062041885341,-20.344895078561887,-13.978764582172973,-20.655115044864207
49,5.4349,2.636225143791251,6.748016188917552,8.914929163369782,8.914929163369782,-21.44032252216734,-15.476687833258291,22.36608450583624
50,5.4505,2.566256583331936,6.363505332251926,8.641043563056337,8.641043563056337,18.823040614113427,12.765853918677914,18.804945768424457
51,5.4493,2.571670812145852,6.169512182102589,8.908635866934878,8.908635866934878,19.760034759604984,13.245055392585543,19.984750296209935
52,4.9155,2.7198364827485033,8.323857827800817,10.675433789855923,10.675433789855923,21.38505541789069,-16.29435886558747,21.534196818220405
53,4.9142,2.7369224803300303,8.118789836698726,12.321723033604169,12.321723033604169,-22.07478377349052,14.90322670647106,-21.872488932821906
54,4.9142,2.7432656417378656,7.7981905686151105,10.228252520158676,10.228252520158676,21.43583989672579,-15.504333436783055,21.532208503683435
