ID,AverageMass,meanB,meanG,meanR
1,45.9258,17.86460736322887,38.51715148446145,122.29796132710666
2,45.9232,14.66843121142049,32.45800447187876,118.22267662965582
3,45.9206,15.977942563870336,34.38693912977848,119.44284689988302
4,45.9226,15.35931569598953,34.29417593717865,117.55262223053192
5,45.9219,15.904129597662994,35.10085930534742,124.14767532295086
6,45.9202,15.28524102622019,34.161405688256444,122.15969281156474
7,45.9198,15.312862651143638,35.259237075581176,123.0947478755662
8,45.9147,14.160850356679637,32.130958171206224,122.80500162127107
9,45.9139,17.005098338050658,36.98203788373612,122.6250997895348
10,45.914,17.842861515746257,37.03203269892144,121.86560311143921
11,45.9132,19.340521462379634,44.74722539578914,117.74181899787826
12,45.9132,18.92657957543022,44.364192103169614,118.93924548842271
13,45.9117,17.16986868775888,41.627676919009424,121.14431127170177
14,45.9112,17.186734825379098,41.37611151681773,117.91573950771081
15,45.9095,17.600689450977075,41.70209796125539,115.10157770070214
16,45.9086,17.946437238032207,43.532428855062875,115.41603794396647
17,45.8982,19.84605072994994,45.722598077205035,111.82757681754393
18,45.8975,13.021455092353246,24.98874371386944,105.30239225454717
19,45.8956,17.051398931153724,36.85797617800133,112.72189039086241
20,45.8949,17.383790844994813,37.34218531906517,114.5232096202713
21,19.9164,16.355243801801155,35.691614940260486,113.76441462452011
22,19.9171,16.160120298572362,36.138995579389814,115.25128632509603
23,19.9151,14.683991997886235,33.04170913071378,106.8802702600687
24,19.9152,18.445950037850114,39.52112036336109,112.87566237698714
25,19.9132,14.716508010215927,34.3448649485334,110.7666202306323
26,19.9145,16.141499510319562,38.79915847509885,100.68899851282238
27,19.9125,17.432300283077826,42.01775670012132,103.9242307268115
28,19.9135,18.177928268765132,45.16718371670702,102.05326876513318
29,19.9122,17.591408846842242,41.135003835336235,98.25035613836432
30,19.9123,12.650906013157389,29.911514638556536,110.43477089985767
31,19.9108,11.91744966442953,28.0245953414923,107.23142518752468
32,21.8082,15.713161895947643,35.43419052026178,115.14698882792356
33,21.8091,14.8718111181512,34.554206822956615,113.7784373228399
34,21.81,14.075918283823881,32.59806964291805,106.17738139899731
35,21.809,13.3542171921315,31.818142010239825,106.4015427108596
36,21.8071,15.065499286969787,31.927436739296255,104.62378536132391
37,21.8065,13.470949664089666,30.00384862091084,108.83444178116876
38,21.8047,15.064555420219245,32.39258926854286,109.4702545034938
39,21.8051,14.938015865369175,32.7109869287343,110.5319073770755
40,21.8039,13.108839648969434,30.3626643354292,108.58629501361756
41,21.8043,16.033414753297507,33.52473538511643,106.03755088747761
42,21.8038,16.02561262168513,32.84125545485062,114.41792547834844
43,21.803,16.563656292556548,35.20227853987444,113.06430398246255
44,21.8034,14.932114333753677,29.549285414039513,107.50490402129746
45,21.8032,14.22950999780268,29.010693620449715,109.37621768109572
46,27.9885,15.088496920854558,26.690792974986696,113.31470640411567
47,27.9886,15.987972217516518,28.553156990392296,118.62629171607658
48,27.9887,14.27663433681824,25.7268925557375,114.43035646806904
49,27.9875,15.047674217960411,27.804225109078807,112.61515517538886
50,27.9879,13.862732337168742,32.856692872390276,123.56482011766545
51,27.9877,13.568909209666884,32.28658393207054,121.14482037883737
52,27.987,13.840155347743881,32.347488374469826,111.50324492820278
53,27.9861,15.640914965107264,34.01915223571982,122.68361333677953
54,27.986,15.736891695739644,34.507983396572364,128.1844202806285
55,25.9422,18.15534861220294,51.01009856685009,130.37727520106426
56,25.943,16.817600097507466,48.65253824120909,123.97885306843806
57,25.9413,17.772566479629177,50.76973042205416,116.28729568187363
58,25.9411,18.28187446365085,50.77871766580851,121.37691553267133
59,25.9401,17.38775025248025,48.252509950692094,122.32665003267391
60,25.9385,13.676311874690079,30.72884520024502,98.00352944608115
61,25.9365,14.642277840760444,33.480160460451735,93.96782070288654
62,25.9376,18.41963750535179,47.69753104038818,109.10672184957899
63,25.9382,14.884966385352596,34.84734658847089,104.45243884994993
64,25.9367,15.871505965074059,38.872485735692464,99.18782779090542
65,18.5782,14.743045662442828,38.32263627502437,107.23093649246458
66,18.5774,16.77339565350892,45.82044283716011,102.9937907270308
67,18.5773,16.425743607583925,45.63673682379544,103.36093233605844
68,18.5766,15.743945263005465,39.78090721500199,111.78231908192447
