ID,AverageMass,AreaInSquaredPixels,Roundness,hu0,hu1,hu2,hu3,hu4,hu5,hu6,meanB,meanG,meanR
26,19.9145,28634.5,0.4642,2.4607588911732,5.703848415040195,9.2515863855558,9.2515863855558,19.69289972135165,-12.754710983058828,18.804056331456778,16.81437476323312,39.94758411681648,101.11475014636498
27,19.9125,28185.5,0.4695,2.4939968937035517,5.752650947940653,9.06801608874078,9.06801608874078,-19.802115335333134,-12.727533647254768,-18.65843423884091,17.70986142217245,43.01837206047033,103.8252029675252
28,19.9135,28059.5,0.5084,2.526220812472975,6.074625127789536,9.05285206330361,9.05285206330361,18.351232091830664,12.46754115227818,-19.500965138338106,19.024616683077788,46.48079898719932,101.93884512589675
29,19.9122,28110.0,0.5042,2.4800985649457457,5.854856957550277,9.420730930996829,9.420730930996829,19.444143993158065,12.701128185093701,19.490678356508578,17.61059025948945,41.1316408581762,98.52400014045436
30,19.9123,27626.0,0.7078,2.472416671457966,5.96398986068006,8.713266883693468,8.713266883693468,18.73348737786432,12.447348901421627,18.651189887162925,14.199434381041026,32.38014605856662,110.55022553161024
31,19.9108,26935.5,0.688,2.459023303146892,6.067080055747128,8.741356664217514,8.741356664217514,18.79899512323436,12.286394909798867,18.267879335738375,13.225276136655534,30.067850721074453,107.99622032219
32,21.8082,31748.5,0.5414,2.412868374549096,5.261107496619739,8.770807400858175,8.770807400858175,17.723022004371202,11.500167684435802,18.108168074720165,16.888778241115332,37.38563515279766,115.05754029999379
33,21.8091,31916.5,0.5757,2.4177189856220447,5.300125848213059,9.096011425934302,9.096011425934302,18.99215526223192,12.190281210681759,19.026082471901205,16.604813231741314,37.27290466456049,113.77426748435856
34,21.81,30802.0,0.5671,2.3998546010596193,5.333670999214463,9.16926230657021,9.16926230657021,21.358723342545783,-13.718786291974506,20.827471910844693,14.96065668387469,34.2997082117549,106.15769391092442
35,21.809,31027.5,0.5112,2.402094191225162,5.428258692347683,8.793731737087562,8.793731737087562,-20.679335767402517,13.857537556916748,-18.768755917627594,13.997327054031693,32.86043403551199,106.91090180105644
36,21.8071,31026.5,0.5241,2.3922585856630536,5.391128232869935,8.76685883582793,8.76685883582793,-19.67123657734074,-13.283110126494662,-18.621053575332922,15.075688584620284,32.166979780289765,104.95182295812769
37,21.8065,31067.5,0.5064,2.391464341135142,5.322358177883016,8.389712375676318,8.389712375676318,17.293233031508656,11.509206215026603,-17.62240543016441,14.930691496123046,32.55869454684124,109.24475657811111
38,21.8047,32069.0,0.4952,2.3938420222007606,5.3118237278154945,8.375182358323146,8.375182358323146,16.75271352348329,11.036902165470991,17.980868067439374,15.695529006035226,33.41969454366301,110.08868087202858
39,21.8051,31790.0,0.5089,2.401016373130336,5.332735961817578,8.521609019479536,8.521609019479536,17.11388530841163,11.217199893754342,17.468346730035954,14.897099018511616,32.8899242141881,110.44521058516585
40,21.8039,31865.5,0.5468,2.402576938189964,5.35382270047928,8.810280782292763,8.810280782292763,18.489112147275833,11.977925447121287,18.477537179579127,14.74488340362193,33.16348300669809,108.36808484247085
41,21.8043,31366.5,0.5137,2.411877749595093,5.4651493715983115,9.489277392330942,9.489277392330942,-21.32219724826055,14.684905186169807,-21.137442600228134,16.105210136943178,33.94018573902093,105.7794113017472
42,21.8038,31219.0,0.6125,2.4504001623507183,5.489567724910525,8.84125657953388,8.84125657953388,17.906743366370605,11.729098309594432,18.28081480961829,16.78500380131779,34.1887354282818,114.7283008109478
43,21.803,31582.5,0.517,2.445975504446861,5.463477868859041,8.800013554689965,8.800013554689965,17.455281146831823,11.45382555256349,-18.09227919320585,17.130370879979985,36.339983738820436,112.81746825942835
44,21.8034,28763.5,0.717,2.4304743056806823,5.602637644770938,8.980394316620856,8.980394316620856,19.82511447115244,13.998545527667247,-18.964518113051106,14.916655200880571,29.385559988992846,108.02827462850853
45,21.8032,30097.0,0.6439,2.42232241220666,5.447038715054635,9.17456011636511,9.17456011636511,-21.83999877831474,-14.13721999993681,-21.600142539082178,16.28131052821641,32.8584091132924,108.19753126949213
46,27.9885,42033.0,0.6799,2.468662905161879,6.133700673695287,9.282139063404927,9.282139063404927,18.82422434621938,12.608754060789282,19.05471742825069,16.916537065837222,30.205947499882182,114.02973749941091
47,27.9886,41834.5,0.6933,2.4783874518305495,6.120768315274461,9.196762286608182,9.196762286608182,18.973307563561207,13.251793243294749,18.877445955048053,16.10412820148653,28.90299673341855,118.68340197888558
48,27.9887,41232.0,0.7221,2.461460298403639,6.184260704788287,9.261249790843495,9.261249790843495,19.203578922885267,12.22164631472118,-18.299877973625325,15.084634978612966,27.013793434901714,115.35348680732446
49,27.9875,41629.0,0.7493,2.455750595291057,5.9432277662059265,9.84022294300418,9.84022294300418,-19.85898669250036,-14.027002024659804,-19.670327549133493,15.752899430830416,29.048962872996594,112.98428234621704
50,27.9879,41482.5,0.7561,2.5244209459950357,6.462895994717333,9.368151219803584,9.368151219803584,18.595129704277234,12.649776155322234,20.100831552544825,15.387694659405751,35.13611827648801,124.21185631030859
51,27.9877,41433.0,0.7264,2.5210508477632207,6.467600481221879,9.31049559915616,9.31049559915616,18.521197749659997,12.621337904975624,-19.558658099463386,15.008967644737787,34.564076810866396,123.12143386660928
52,27.987,40233.0,0.7773,2.483194552819098,6.473393372029417,9.308486742291834,9.308486742291834,-19.119080221220027,-12.865517410626316,19.607279151517556,14.517772249180974,33.449885459516715,111.59812301401581
53,27.9861,41582.5,0.7711,2.5389130233550468,6.557689730942513,9.539939828117037,9.539939828117037,19.708944982597608,13.146655644214805,-19.61994707894436,18.07083968738086,37.94555375524209,122.86220453678993
54,27.986,41284.0,0.7336,2.5423878525056107,6.407377677594908,9.44763314202587,9.44763314202587,19.9308322069164,12.993713567572017,19.372759033503193,16.77199212938523,36.093415558861636,128.42887651773287
55,25.9422,36070.0,0.3956,2.5657092938824793,5.8728337920953315,8.754583826686181,8.754583826686181,18.498544007193544,12.457878695171514,18.680914552632167,19.71576615990375,52.933391665755224,129.7413321666849
56,25.943,35095.0,0.4048,2.553621894519978,5.9253126541056025,8.712194913762492,8.712194913762492,17.929469772439656,11.990553411038952,-18.33226714160043,17.60461257207144,49.354886795106175,124.24379130923921
57,25.9413,35019.5,0.4061,2.560364329143522,6.043349938243561,9.108529760300614,9.108529760300614,-20.544628350366565,13.436681328411956,-19.96237353790568,18.050336799977455,50.73881795890758,116.23277246977256
58,25.9411,35029.5,0.4351,2.562826189638188,5.973476402758148,8.910592962422525,8.910592962422525,21.2008982494556,14.027538117222718,20.020698980259358,19.113143211407316,51.91785492870428,121.22831539198557
59,25.9401,35280.0,0.4179,2.5357797263775406,5.835426464442583,8.564915433739072,8.564915433739072,18.35593343164015,12.421993304722049,18.391344908952313,18.359225474285076,49.510521014046674,122.57994291790251
60,25.9385,36171.5,0.5241,2.409126396155185,5.811186529695182,8.42176349585861,8.42176349585861,17.405369247373105,11.783210680860359,-19.2078266899732,14.8293622602328,32.57814634679491,99.1832613804033
61,25.9365,35297.0,0.5433,2.417605851541597,5.913310553077772,8.616514743189732,8.616514743189732,19.83121673300044,14.332388220353288,-19.092951919188188,14.639190855093577,33.82329373529082,93.88431581306735
62,25.9376,37057.0,0.3258,2.549098646300365,5.9411639616898775,8.978628174389433,8.978628174389433,-19.067947135295665,-12.917980235354158,-19.196274339686887,18.965526413789433,48.91607703356919,107.79651008139597
63,25.9382,36973.0,0.4666,2.4373709315799252,5.675186214011221,8.751540438098715,8.751540438098715,-19.201095172935183,12.100940426475407,18.094280214442282,15.576542880042746,36.38829815655891,103.8288004274646
64,25.9367,36583.5,0.4194,2.463466086097339,5.881672357035526,9.335677127826035,9.335677127826035,19.718429547388798,-12.875427600636511,19.542629471251935,15.908053111674851,39.43795541641928,98.33874885302531
65,18.5782,28060.0,0.6247,2.49016761708058,6.041227567050991,8.834018096238639,8.834018096238639,-20.392857455794548,13.398712100549945,-20.019505348728114,14.433793492041135,37.8374418932244,107.44949992956755
66,18.5774,29953.5,0.5258,2.5338046131821286,6.224301638584061,8.858006510587355,8.858006510587355,18.742975710814527,12.703133143630238,19.567865586935433,17.021626611281444,46.13101242870801,102.43144430158573
67,18.5773,30311.0,0.4935,2.5364796884341527,6.146113715683777,8.730225905112617,8.730225905112617,18.612643459022205,13.427344380410291,-18.500741186061116,17.25135117535977,46.55427492348766,102.51116754574461
68,18.5766,29705.0,0.5584,2.4931092130427106,5.8575063955348625,9.110901515343487,9.110901515343487,-19.858679466815193,-12.764694851908255,19.296028476835826,17.619484621778888,42.35295095594348,112.23068994181214
69,18.5768,28957.0,0.6078,2.5701043102533014,6.097238963947747,9.717913690676088,9.717913690676088,19.004397229790076,12.582648898290792,19.19172590093595,17.859979529170932,50.61920846127602,113.78116683725692
70,18.5758,27243.5,0.4766,2.546617367977602,6.461053530463331,8.880693040652298,8.880693040652298,19.17322447452886,-13.338463369913182,-18.910858758063533,15.674245990079294,47.25076939787827,101.01842934211956
71,18.5758,28924.0,0.6302,2.570133181427677,6.198956116692182,9.627348487389746,9.627348487389746,20.31613332221794,13.296240979217137,19.773326954854888,19.80941481911659,53.03788474020428,105.76080347077512
72,18.5752,29295.5,0.5462,2.5494394199344317,6.046820675573164,9.774983632155053,9.774983632155053,-19.613718972357496,12.827072804120787,20.104148559350865,18.25711108115395,49.6991102723106,110.84284847667836
73,18.5739,29501.0,0.5389,2.5635755097304034,6.104989563667167,10.0901626487082,10.0901626487082,-19.45079311946708,12.53411746152918,19.334353954019225,17.781411071691547,49.8713099939755,113.28991231006091
74,30.6497,40341.0,0.5131,2.458751480781666,5.355576458161941,8.575880065101614,8.575880065101614,17.743180844973292,11.682175848025926,18.67468409857827,16.654058294315202,38.59323903610914,122.64643443728092
75,30.6498,39995.5,0.5026,2.446544273823094,5.337290484988908,8.508720404305123,8.508720404305123,17.539981301405888,11.552595518335686,18.476422144939853,15.821086736081913,36.88546484307373,119.3911408997601
76,30.648,40167.5,0.5025,2.4499353428623887,5.334334411162498,8.366356647213387,8.366356647213387,17.14337051906539,11.384732592504179,-17.924873678053554,15.574746902480479,36.74281350838732,119.60718772323078
77,30.6465,39773.0,0.5179,2.4475325723177974,5.344083647951316,8.51877237895451,8.51877237895451,-20.062773803277583,-12.802382333133691,-18.209623003883816,16.69391663350577,38.39367787504974,116.4150169120573
78,30.6472,39848.5,0.5062,2.44620763480617,5.3712190550323315,8.61049187029275,8.61049187029275,-19.267875342349704,-12.788390651690674,-19.032699071557303,16.331107415038602,37.24141697490256,113.17977807015366
79,30.6459,40534.5,0.4925,2.4255792022658347,5.278321020936157,8.345108501926134,8.345108501926134,17.180841033310887,11.337872146509145,18.570927047271955,15.354496451132954,35.97182858118491,115.37693602282982
80,30.6464,43725.5,0.4545,2.3527634184309614,5.1786833865041935,8.790927563921532,8.790927563921532,17.90430509245967,11.656341326338199,19.2484428740919,15.433940079140758,32.79927642736009,100.30684002261165
81,30.6446,40353.0,0.4995,2.318505875001721,5.049367264924533,8.291335683963402,8.291335683963402,17.277473554205528,11.351196708741353,17.701107066206077,15.606293809127003,28.645654624773293,96.56970246556541
82,30.6433,43174.0,0.4559,2.336603903464637,5.109390436284104,8.13612674032054,8.13612674032054,17.163839714371342,11.729943408037272,17.230518585510445,16.582793285854954,32.316265543062585,103.68618470768737
83,30.6407,43584.5,0.4799,2.421076325451602,5.297584324993593,8.690739484669955,8.690739484669955,18.71190975944059,-12.336454284968605,18.03615150347266,16.86490901665381,35.90295866043473,113.70309025729455
84,30.6416,39600.0,0.5541,2.446059674800135,5.30025659992539,8.991037561454924,8.991037561454924,18.258435356888253,11.80607399516241,18.555503165067634,16.541861336664585,37.497688944409745,122.66221111805122
85,30.6422,39899.5,0.597,2.4499391018934746,5.325019978789719,8.878483602202285,8.878483602202285,17.941822075572258,11.679123129648787,19.7277035994088,15.095964481484238,36.346677580177094,124.14991194781358
86,30.6415,39461.5,0.5742,2.4606174993934635,5.350145922502459,9.584506847997236,9.584506847997236,19.894608061629334,13.728867925814734,20.65492238509758,16.04242409046461,37.42755058546248,120.94170448562045
87,30.6407,39233.5,0.5668,2.517173564812535,5.507962450818783,9.944974671412314,9.944974671412314,21.239651961383125,12.662067324018027,-19.82549580470488,18.41443486155243,42.3393856861855,128.20663741362787
88,25.0369,36917.0,0.5699,2.461562793489367,5.472337321406595,8.587606939761805,8.587606939761805,17.464912986971502,11.639943352105728,19.165658840521147,17.595773779196055,35.73650478667775,116.40095465393794
89,25.0295,38622.0,0.5373,2.413207524078129,5.3403927718348605,8.868624758152132,8.868624758152132,17.50722265710852,11.312037169656188,-17.597016848881665,16.553808328638016,34.9860164933668,107.37596680837986
90,25.028,38041.0,0.4809,2.420824196952452,5.49437730973879,8.921097149159431,8.921097149159431,-20.231855267982823,13.290458286158726,-20.5107489677499,15.44613266843281,34.01755752947899,101.98592280920472
91,25.0286,36296.5,0.5572,2.4165555403446395,5.48212687788286,8.665824224402131,8.665824224402131,-19.483304199970206,-12.632942835755374,18.70571302849252,14.124298403356764,31.953490273009646,102.13803062503405
92,25.0272,36674.5,0.5263,2.4213043274940027,5.500984526418445,8.575317594816319,8.575317594816319,20.13063101014169,-12.621139964948647,18.52149918857165,14.682876860038819,32.5680127237438,103.28970778520595
93,25.0252,35116.5,0.5285,2.500917667148882,5.683317035564908,8.918608353837765,8.918608353837765,17.773832766821297,11.698124869833041,17.977419425970524,18.87454954954955,49.20427927927928,108.64898648648649
94,25.0245,34205.5,0.5196,2.4764806883112187,5.7054571457494445,9.073162250028433,9.073162250028433,18.65306307946626,12.439580861522966,21.55780388776716,17.681969202322826,47.37376130355646,97.43784127350995
95,25.0236,33457.5,0.5155,2.5145866385018,5.777639518419475,9.037823664237388,9.037823664237388,19.03091063776664,12.523341663074914,19.13210530189606,18.452861952861955,49.474747474747474,104.81020733652313
96,25.0235,34348.5,0.5109,2.512096423040519,5.6175782091660365,8.967669608269137,8.967669608269137,17.648027497476168,11.538749408562921,17.808181424522314,18.768686549135772,49.60303126168358,112.08084323142849
97,25.0208,34464.0,0.4013,2.50616209862592,5.695546477535073,8.721328649785196,8.721328649785196,17.33222414807818,11.47553018481613,17.612471846557934,19.054101271623324,49.87819337839386,109.66356398212854
98,34.207,48484.5,0.5781,2.355453942483008,5.581569955813899,8.808722817909556,8.808722817909556,18.690510403705545,12.155038731898129,18.365674774066388,14.200285976917577,24.602001838423043,89.07656010622
99,34.2087,48006.0,0.6881,2.38413150375816,5.739122145907682,8.531721354180224,8.531721354180224,17.54233404479059,11.72396158928689,-17.683374079646256,14.79561878019573,25.42554816864186,92.058037742082
100,34.2088,47026.0,0.6808,2.377413434199491,5.61042869118691,9.249526300878626,9.249526300878626,18.72990226785325,-12.95307241594807,-19.8221051554056,14.353753108273276,26.46702069372445,90.40875374046445
101,34.2073,46713.5,0.6289,2.3680962074327176,5.677068103279023,9.466878317268764,9.466878317268764,-18.475955619931817,12.003236425576455,19.139596093339478,13.089799033324855,24.779530229797338,88.71090901382176
102,34.205,47693.0,0.6731,2.385726923053832,5.631194132283315,8.770739448254197,8.770739448254197,18.601362342480208,12.222266228061313,18.405321658670427,14.83126246675532,26.040226063829788,94.86226313164893
103,34.2078,44758.5,0.6561,2.4316702597551685,5.921873281758001,9.20966063539212,9.20966063539212,17.93349148560555,11.837975682303183,-18.535404680514052,14.740526781761842,29.704183266932272,101.54887118193892
104,34.206,43794.0,0.6402,2.4035889153398298,5.991622160709273,10.002330178699365,10.002330178699365,-20.530870746145066,-12.923392779591149,-19.66696160556242,13.422681111890169,28.387781874109425,92.16639902291182
105,34.2026,44577.5,0.6265,2.428369218672891,6.377389090803342,10.30499343638812,10.30499343638812,19.41197316867564,12.709165613145151,19.83285999456635,13.935583503688562,29.606523864545373,91.89345391520754
106,34.2025,47503.5,0.6401,2.3793571732681422,5.620587855173846,8.806058211009573,8.806058211009573,19.10222815887413,12.42048648862809,18.479034981206876,14.776095434732737,25.85678533441782,93.57467309015829
107,34.2021,46951.0,0.6103,2.3987357293210043,5.7643728181246745,8.533107515217578,8.533107515217578,17.462295285394536,11.697649945951225,-17.623863604129863,15.2122618620646,26.035760248106502,95.91630625118674
108,34.2016,47310.5,0.6781,2.3735118604801966,5.602717894042095,9.258223441540993,9.258223441540993,18.814912771096516,-12.563989148843985,19.039948892818444,14.74981149463807,26.876277647453083,90.03642342493298
109,34.1988,47264.0,0.7178,2.384608955309853,5.72182798221724,10.038353271927084,10.038353271927084,-18.430467105052625,11.556710576208824,-18.0991537585693,15.213743340185426,27.811972983177412,86.99012040105718
110,26.2895,41441.0,0.471,2.2823201943116977,5.307633849461561,7.813807110113013,7.813807110113013,17.07856895715903,11.726033598926096,17.956455334540127,14.821141507858899,30.356381329453576,75.3330550719107
111,26.283,38888.5,0.4503,2.2687774546330886,5.4441156876688845,7.520265038376821,7.520265038376821,-17.377617705506168,-11.767520234127609,17.23411625849052,12.992987448549215,28.40896387011535,68.34864576452055
112,26.2829,39823.0,0.4468,2.297590788302644,5.741664562045311,7.657526072820031,7.657526072820031,17.145822618225992,11.632883929584175,-17.097547036796204,13.514922966234153,28.928920534894683,70.15982335574466
113,26.2829,42022.5,0.4373,2.2923204187735213,5.300266040712669,7.95157519318564,7.95157519318564,-19.98669426743261,-14.871570399290094,20.614560785108264,14.689053497942387,30.770017636684305,76.12223398001176
114,26.2822,43324.0,0.4398,2.4134723413136556,5.658869787647061,8.404808706529344,8.404808706529344,19.78738220611471,-13.951999417647794,19.713030778534897,16.3510745083725,39.789524113701695,87.69982205593831
115,26.2814,40370.5,0.4667,2.4947949142724175,5.849963301589366,8.41440221671213,8.41440221671213,17.787979185739623,12.061628609222668,17.89773278280296,20.44719189149488,49.8143759486853,92.14052783626303
116,26.2814,40330.5,0.3718,2.4867084601072236,6.012299798493165,8.34614575071159,8.34614575071159,17.774918798845793,12.102093744879536,-18.85273539535727,19.34763559819855,46.4017280203642,90.28470726453887
117,26.2808,42119.0,0.5149,2.4326018113792816,5.786559346005292,8.266227752098452,8.266227752098452,19.655697871807963,13.303970254114324,20.20486655315642,18.606991923365893,42.364575507137495,88.46304470323066
118,20.3734,29131.5,0.4777,2.5424222193997967,5.833510319719731,9.072406232179512,9.072406232179512,17.855758197837353,11.813812853161425,19.143701493460988,17.82202040055576,43.72625300755701,128.23148869836322
119,20.374,29262.0,0.4656,2.545711280349562,5.758088361841887,8.71231959084933,8.71231959084933,17.45357903453648,11.62743254218729,-18.399551669246094,17.898634754761503,46.52159110062363,129.93898533625483
120,20.3742,29262.5,0.4641,2.5397234315083907,5.7317406948647305,9.091324156200074,9.091324156200074,19.008777917368047,12.57025917986638,-18.95557686641551,18.662699750522556,46.80338480210371,125.85307801227161
121,20.3688,28715.5,0.4587,2.514415083222806,5.760279204612581,9.076495637328904,9.076495637328904,18.94430772179637,12.473041567291993,19.220483585378588,17.19688122552724,42.21195988184379,121.29288314900049
122,20.3667,29885.5,0.6057,2.496287972207457,5.567269176186053,8.628940797187246,8.628940797187246,17.409758818935575,11.512282648396852,17.922185236407937,18.303966652330697,42.992457074800676,121.98051410990175
123,20.3675,29591.0,0.5401,2.5411186673989574,5.762354700940388,8.726486349926127,8.726486349926127,17.508481385866524,11.652252741549576,18.351786441785354,18.11360299025497,45.30439861166733,127.05543318649045
124,20.3657,30401.0,0.4761,2.43597929783361,5.437150056658184,9.163929562055499,9.163929562055499,17.92260706762926,11.645009175042569,19.024080919793516,18.26164979231568,35.225240134994806,114.62720664589823
125,20.3657,28703.5,0.4864,2.4425273607677687,5.540428981742079,9.153064680244684,9.153064680244684,18.944082483128646,12.531246660878978,18.62254523410768,15.58570446735395,30.917903780068727,113.37481099656357
126,21.6509,32842.0,0.4527,2.423595901984497,5.60565765799872,9.449267886126089,9.449267886126089,19.080339995509785,12.699064120824346,18.925064536279496,14.754651197739774,31.718884313666557,102.50608638153346
127,21.6487,32238.5,0.3746,2.3897343362979244,5.497773308730989,8.933181707739404,8.933181707739404,17.518362634740075,11.451805078011516,-18.38004750218327,13.66832894817353,30.095208957963653,99.23083277244079
128,21.6485,31288.5,0.6528,2.434276487092445,5.7623218704930075,9.848087060104213,9.848087060104213,-19.840911246007074,12.7143502397396,19.60725086973673,14.561519979767326,31.739883662114316,99.17248356095094
129,21.6484,30894.0,0.5442,2.464191788755218,6.032703669535497,9.614041602830838,9.614041602830838,18.983052656390136,12.542377964524725,20.111757190522503,14.960581841432223,31.822218670076722,101.09683503836317
130,21.6482,31847.0,0.5033,2.4391064616980884,5.740361638004726,9.476890610634879,9.476890610634879,18.90013605932407,12.869273191509855,19.082788213864195,14.76829117063492,30.684120783730158,104.80397445436508
131,21.6472,31172.0,0.4724,2.4616934290202246,5.877583111274935,9.958872772218555,9.958872772218555,-19.47939642834894,12.5823206927665,-19.325194681835807,16.325913495028814,34.87036919764423,101.95658919637768
132,21.6476,31320.0,0.6116,2.4749308307292264,5.923961154908308,9.495269637157095,9.495269637157095,19.301083275121147,12.280291689724177,18.559265566985243,16.570724930538017,36.89940641576156,98.20554432937611
133,21.6471,31259.0,0.6867,2.4446830836734064,5.788017063079324,11.217808929446056,11.217808929446056,20.81441646663661,-13.191795481557314,-21.798043159337524,15.547353099389298,34.28127076543366,99.44929278865929
134,21.646,29995.0,0.602,2.4559043086908474,6.102681342101602,9.8451890789426,9.8451890789426,19.368907137949687,12.772640914841427,19.52757611938871,14.333498105124402,33.246333827648705,96.94786620530564
135,21.6454,30359.0,0.5494,2.417363415733581,5.816710626239613,9.644543349598196,9.644543349598196,18.463768286975206,11.950809338897901,-18.627792947368565,14.237167393142931,30.534545572831956,95.88943464966495
136,18.6725,27779.0,0.6436,2.431420807150303,5.833999116107147,8.506487925717089,8.506487925717089,-18.466358150888492,-12.522282288580174,-19.487416694562622,16.142475892253497,30.161868839625665,101.02519303988899
137,18.6728,27761.5,0.7773,2.401516623629211,5.7208855470477395,8.515809091613214,8.515809091613214,19.629101210648173,12.654429888782476,-18.957371575339355,14.431899960810858,28.38091845096013,97.53892194235632
138,18.6728,27528.0,0.6481,2.417169578619279,5.760236215265927,8.669979835095457,8.669979835095457,17.9334325336364,11.831604526997348,17.882644958148752,16.342368865113276,32.318098589020934,94.2276594980792
139,18.6718,27034.0,0.6997,2.439785849527496,6.012530924863762,8.317121135411725,8.317121135411725,17.402216147112462,12.196904216793122,-18.210284950041213,16.072813048566413,32.56827823288473,95.8330529549444
140,18.6712,27154.5,0.687,2.4136560008374994,5.800457860964234,8.26520202155796,8.26520202155796,-18.052239529592782,-12.181887947016156,-18.822167671602543,14.777045479372248,28.574882569275026,98.6330335360303
141,18.6709,28881.0,0.5858,2.4711125439655635,5.848242241978746,8.902876957056488,8.902876957056488,18.857223161518878,12.342394257517602,18.536260690463106,15.446269116288619,34.77789181976804,111.30011290157036
