ID,AverageMass,meanB,meanG,meanR
232,4.8088,43.23106370166459,60.55297002021593,189.8497139661921
233,4.806,41.92477176966292,58.61139396067416,188.59032654494382
234,4.808,44.478264714986956,67.00353778799806,196.93079202228807
235,4.6951,34.42956728725665,46.32028394117147,172.86699821474113
236,4.6947,36.051134670243115,48.55256099118662,177.1744794992975
237,4.6949,37.35468082458833,50.16238749014891,177.2488282384172
238,4.6935,35.272561260457806,47.56673886270013,175.31120737248906
239,4.6948,35.165884325230515,47.70771165129925,174.26274098910312
240,4.6925,37.587520026290925,50.32239247422257,176.43055498500595
241,4.6944,33.4500744522442,45.859689427781326,170.91197617528186
242,4.6945,36.351403508771924,49.96912280701754,179.3973245614035
243,4.6939,35.60252220546339,49.28766549354785,174.3476621417798
244,4.6923,38.05613810741688,52.26167945439045,180.95763000852514
245,5.8265,36.77158893112145,55.93684060956982,192.1892295122731
246,5.825,40.00919034140546,60.51413495474717,197.43121221651464
247,5.8247,37.69693367364777,56.75249117163735,192.372958987448
248,5.8267,34.132317223415114,52.12063078601851,184.56633461227074
249,5.8279,34.397878734311476,51.892275057450945,182.52147781509635
250,5.8272,34.90078762916396,51.24615217862563,181.91354144085557
251,5.8271,37.938515590689505,56.202422778509735,190.05797101449275
252,5.8266,42.4002311248074,63.698767334360554,186.22606895223421
253,5.8266,41.49468855625302,62.57460164171898,185.33587638821825
254,5.8253,42.06511409080216,63.14975299929428,184.75676311456127
255,5.5003,36.54319925163704,49.71850327408793,176.00778297474275
256,5.5004,35.73569962921631,48.74743511285503,173.26970013319414
257,5.4969,35.64393939393939,48.36363636363636,171.74031589479702
258,5.4978,33.965544305784476,46.097990738560554,170.67180755042776
259,5.497,37.50541351090327,53.07273928734814,166.78742438875616
260,5.4966,38.4653964984552,53.99418125643666,167.302780638517
261,5.4954,38.05361016423923,53.85714285714286,166.82806528251214
262,4.8996,36.449552341597794,50.75608356290174,165.9039256198347
263,4.8976,37.79755283648498,52.26001112347053,167.00778642936598
264,4.9005,36.946187339511,51.371832086636154,165.02372446131517
265,4.9,38.0475512995896,52.5153488372093,165.17072503419973
266,4.9013,36.61086810228802,50.81062135486765,164.88414087034545
267,4.8997,34.610145292684976,46.928235491727555,167.09402032417904
268,4.8998,36.03574184639129,48.93298403801633,168.7911132772836
269,4.8982,35.99290060851927,48.42718897903989,171.03283468559837
270,4.8991,33.319217006945905,45.76720690380973,163.29955798779204
271,4.899,38.69149289690122,52.04797707069868,174.4778599318767
272,4.8985,34.20968243393293,45.28865200977126,160.41487896957585
273,4.9007,34.30917482158882,44.518182983633174,157.26280928165463
274,5.1209,42.9649898753064,57.007407012682506,172.68176489395714
275,5.1205,39.72354785566243,53.44295052346283,165.9305946750279
276,5.1196,38.91522988505747,52.28991060025543,165.88197105151127
277,5.1183,38.53908456332925,51.11584163691586,160.45526722438322
278,5.1191,39.03715250714472,52.15806703039751,159.62691608209926
279,5.1174,32.52743869504159,43.94474451766231,151.27093010694608
280,5.1177,35.439258787299565,47.94807263459701,156.99978761813742
281,5.1165,35.60843726785784,45.332329827579464,160.36141846189935
282,5.1164,36.19670260486346,46.11588101046667,160.82017785472576
283,5.1151,36.19859813084112,46.65007788161994,163.77153426791278
284,5.1148,35.74569374209861,45.463495575221245,162.34600189633377
285,5.1139,38.785651256474196,49.242662574333394,166.21856896220984
286,5.1129,36.05764302330166,45.30749517012971,159.57761305839213
287,5.1132,36.16910497414726,45.20778387911339,159.71173193314362
288,5.1127,38.70482320351964,51.02562326869806,173.32385530389442
289,5.1136,39.67513363444247,52.13230845729913,176.13665934612357
290,5.246,41.20784035766861,56.77858350144485,177.07033422387002
291,5.244,39.61126135871917,55.43785157940285,176.50173085244484
292,5.2433,40.80686417354703,57.05768711888187,177.33414278776104
293,5.2432,38.8554982351344,54.866196035840346,174.08281292424653
294,5.2417,38.47985951048184,53.65470310613544,173.9226758862913
295,5.2426,34.138296103320215,48.55778504517488,166.15764092899508
296,5.2428,32.22106327066909,44.91813220133414,167.5386294724075
297,5.2432,29.615814370769108,41.64117934915586,163.31963135143954
298,5.2403,37.39517547533294,50.377334785157885,177.48735237457072
299,5.241,40.23789215893257,53.679516953088715,182.99058396318034
300,5.2409,39.92986252545825,53.46138832315003,184.0910132382892
301,5.2401,39.75946213169863,53.308443741348626,180.85101839035002
302,5.2374,37.6015625,50.679648042929294,176.42929292929296
303,5.2401,40.19054565525942,53.47232297744835,181.58677653366976
304,5.2381,37.663822178877645,50.52342638871957,178.23446706489494
305,5.2374,37.38934622762149,50.46515345268543,176.51178868286448
306,5.2374,39.088639149979564,52.39640375970576,179.13097670617083
307,4.4745,40.52820021007444,52.72452847422021,166.84947709731927
308,4.4748,37.88932333594002,49.68660011960072,164.29881779290676
309,4.4718,36.483467905633994,48.37056249718074,160.093283413776
310,4.4731,31.945221929703013,40.16244053392453,145.21925084291718
311,4.4733,33.049358341559724,45.736785425827875,163.9488916808759
312,4.8209,35.79906566045485,49.15668155449458,168.0531854818009
313,4.8197,37.62637362637363,50.94031458737341,170.8028442146089
