ID,AverageMass,meanB,meanG,meanR
21,10.2444,198.89403973509934,199.68835216205687,182.31632255551227
22,10.2427,55.207449135856486,54.89734193830672,45.05420039378692
23,10.2425,45.41565341220287,45.9766677620769,35.96691861101983
24,10.1629,47.206570631441096,45.94334680863178,35.86545578773558
25,10.1636,59.67743613455092,57.89457866142643,44.7693908218703
26,9.7124,52.469723533378286,51.60161834120027,39.42562373567094
27,9.7125,58.787840531561464,57.06943521594685,44.638471760797344
28,9.8781,55.31065127140633,53.75259470679813,40.959522573949144
29,9.8802,42.144921875,43.18151041666667,34.08216145833333
30,9.9806,54.86315280464217,52.64555125725339,41.06933027079304
32,9.1594,46.49427816901409,45.89991197183099,36.427816901408455
33,9.1617,51.523506323593544,50.66061927605757,39.59188835586568
34,10.8762,50.518265952264976,50.57788602045787,40.177350219191425
35,10.8735,51.87105751391465,52.11185431110243,41.478810663021186
36,10.8766,41.630233128834355,42.434748466257666,34.05089570552147
37,9.9834,49.484833599410535,49.70133857300749,39.70195259732285
38,9.9846,40.675319926873854,41.652285191956125,34.678366849482025
39,9.9304,47.07766443457037,46.94736842105263,36.35609237123725
40,9.9257,43.421493415164306,43.98663853727145,34.93210586881473
41,9.6898,41.107412606109214,41.86103870062161,34.592607446026335
42,9.6972,48.41721361391163,48.522701129981726,38.80167805670207
43,9.7016,41.788066666666666,42.76266666666667,35.053266666666666
44,11.9737,44.55715772834175,45.062497590315,36.52986081659405
45,11.9794,41.12479373728846,42.44161326221267,34.61775202425266
46,8.7405,50.58377135348226,51.03197547087166,40.19437144108629
47,8.7423,46.41605762101472,46.90403558945027,36.50005296049147
48,9.1772,49.66709555669926,48.61082518442271,37.66229198833419
49,9.1813,46.272235043493694,45.913722705485526,35.540564530445586
50,9.4972,52.45551679023114,51.75759558075301,40.50690507341183
51,9.495,43.7117903930131,43.654091201947175,34.66210895554442
52,11.0753,46.471429873325434,46.023375558188285,35.80611500956894
53,11.0766,55.191168353265866,54.50105795768169,43.108049678012875
54,10.27,54.977368214665844,53.58080779788247,41.696711668814075
55,10.2695,47.74352085082564,46.72656031346208,36.26448362720403
56,11.5706,51.62654244306418,51.053664596273286,39.855320910973084
57,11.5745,41.405248778872426,41.98447719182052,34.1609404752049
59,8.7329,53.17660629830431,53.74656823162995,43.210174183873576
60,8.7356,46.36287664783427,46.061205273069675,35.4569209039548
61,10.2567,46.793997113997115,46.41142857142857,35.3847619047619
62,10.2568,54.92642910598123,53.60163490875597,41.434632433365955
63,10.213,49.22761130380395,49.88832660487861,39.73343947233752
64,10.2143,38.8335599365511,40.008157715839566,32.28348062542488
65,12.3145,56.13185626512753,54.11882331037051,41.32928691118972
67,8.9281,55.683526864790394,54.77701239913403,43.11188742373549
68,8.9272,57.2318011442099,56.510554349970405,44.30528703886368
70,9.6905,49.099328502094274,49.20304501030517,39.44491722624825
71,9.6184,50.58406046032291,50.10305736860185,39.58632772243215
72,9.6184,45.69545013177972,45.84713552503815,35.90262172284644
73,10.6453,45.057366362451106,45.99108213820078,37.388109517601045
74,10.6412,37.511096131909156,38.65669397490407,32.080680286217984
75,8.8254,43.51098355226846,43.872171321337895,34.09140081686721
76,8.8253,42.465618638317125,42.807961999547615,33.97376159239991
77,9.9625,37.02780663692477,38.22899223858706,31.16078958626169
78,9.962,38.51143325043974,39.316552435252014,32.08394492630558
79,9.4596,47.02268133842353,46.569728273074325,36.82348978216932
80,9.4601,49.29817676396043,48.96656037936391,37.54844248221732
81,9.4612,45.42395320197044,45.185344827586206,35.693118842364534
82,10.532,56.189176421185245,55.4188231588893,44.14172484384022
83,10.5355,32.34131578947368,32.76647368421053,26.03884210526316
84,9.6529,53.0159667248088,51.77049510264323,40.7662015295854
85,9.6556,46.179040827740494,45.81061241610738,36.12248322147651
86,9.8557,51.96694881096332,51.123270186752656,38.870415155179366
87,9.8554,52.290471244969496,52.06646761002207,40.446449435284954
88,9.2088,39.68494983277592,40.54673913043478,32.207190635451504
90,10.187,43.31557800482149,43.404316381586504,34.45310526919987
91,10.1867,40.27728459530026,40.58764142732811,32.267769074557584
92,10.0272,35.85118090762953,37.41962408804254,31.08470384567825
93,10.0269,37.40031697814172,38.876444561843755,32.02971670078584
94,9.3013,50.83695747865129,49.53182498459371,37.92208821199049
95,9.3014,52.889355742296914,51.5142527599275,39.40690393804581
96,11.002,50.09715839819938,50.6319984994842,40.04360874050455
97,9.5888,47.96949200310012,47.61354188684563,36.98640174734024
98,9.5873,44.78294518093873,43.961805804371195,34.035686134002155
99,9.7797,43.52253672518811,43.716804012898606,33.9465424579004
100,9.7792,44.5435603506406,44.814025623735674,35.689480782198245
101,9.6791,44.28076978313945,44.5590262817751,34.83692373976734
102,9.6792,41.128236391020586,42.219608405651584,34.13239618446532
103,10.6976,44.725884767482604,44.21424638334084,34.7832006807829
104,10.6998,49.69970193740686,49.623646299056134,38.99523099850969
105,9.6584,54.84815321477428,53.021067031463744,41.52140902872777
106,8.9705,52.06743961352657,52.11623188405797,41.22608695652174
107,8.9705,53.16178278688525,52.29764344262295,40.09661885245902
108,9.7635,50.55816346215677,48.68638672754164,37.17966690245
110,9.1183,63.979273723878045,60.65801644398767,46.20906132237067
111,9.1184,48.66163393849574,47.66320859577621,36.25027788069655
112,9.4547,48.60769010453959,47.29614778748389,36.43706143491336
113,9.4514,49.929875398435236,49.47116777745581,39.11989278470009
115,9.5985,46.72803713170995,47.47255482308624,37.706847840710346
