ID,AverageMass,meanB,meanG,meanR
102,9.6792,41.84424841213832,42.966972477064225,34.83846153846154
103,10.6976,44.66995246434826,44.14230673004754,34.728046034525896
104,10.6998,49.817825223435946,49.75183714001986,39.12562065541211
105,9.6584,54.83456233783968,52.99098730028677,41.48395466338932
106,8.9705,52.17055963390219,52.245399942797214,41.350653065115836
107,8.9705,53.026666666666664,52.12361757105943,39.94656330749354
108,9.7635,50.94510080904071,49.098048028765895,37.58937973545653
110,9.1183,63.88160055310691,60.505228588713166,46.05539711347334
111,9.1184,49.22082306779815,48.278675061593205,36.82315904735833
112,9.4547,48.342359346642475,46.9934664246824,36.19208711433757
113,9.4514,49.71771486940026,49.217568947906024,38.88340872610535
115,9.5985,46.93014334746618,47.67036812706104,37.90463692038495
116,9.0908,44.057766252347314,44.686756684252884,36.325494053474024
117,9.0968,41.254255225328514,42.473939500837815,34.20486815415822
118,9.2942,54.99819893573475,54.01121571837904,42.503233729021694
119,9.2938,40.195628954071154,39.8156273108208,31.677758606523703
120,9.8867,49.847382711372106,49.33794279219549,38.67948475089979
122,10.264,61.709928329351634,59.353130729484974,46.7943219067726
123,10.0444,50.977479351120095,50.65529740329194,40.0733258066433
124,10.0465,45.35264950116495,44.986319373917205,35.70284963259454
125,9.1023,53.914064609016464,51.650679384504635,39.83550796364618
126,9.098,54.95270634777918,54.17604747347599,42.85757957201942
127,8.8791,46.37968451723099,45.738068923942535,35.52898623530594
128,8.8784,49.1278067361668,50.34252205292702,40.364975942261424
129,9.0121,49.6288525248469,48.653046882843086,37.147776327677946
130,9.0096,46.512935990801076,45.990705251054045,37.03353775392871
131,9.6864,38.9981810549881,40.41171120749965,33.578424513782004
132,9.6849,42.78522446094026,43.76147048427006,35.28328031106398
133,9.6861,42.08070150922303,43.46737003912801,36.32001117942985
134,9.6689,44.80142393909489,45.61377414352179,36.63428732553222
135,9.6704,41.90540833273161,42.269116903747566,33.21120658531302
136,9.0985,46.98958792905673,47.05964881320038,36.56039883525986
137,9.0997,46.30227135331204,46.00794541842992,35.80205544520253
138,11.314,54.35387512303676,53.11730217828561,41.673428339110714
139,11.2989,43.26702524507677,43.28324802637286,34.10241172898412
140,11.8585,51.96633579562942,51.67624653739612,40.2758541089566
141,11.864,56.495566427151815,55.992203027060086,44.49235590888244
142,8.5324,69.84839094159715,63.522407628128725,47.70190703218117
144,9.9429,49.488755622188904,48.768803098450775,38.57021489255372
145,9.9417,59.18921120230562,59.01516195727085,46.18664244094982
147,9.32,53.3115224782773,51.659010200226675,41.952701171137136
148,9.1677,39.97951859956236,40.51492341356674,32.307746170678335
149,9.1716,49.63402621253861,48.92236413724017,39.037315301778115
150,10.1133,53.55031483208955,51.69455457089552,39.983791977611936
151,10.1133,39.247571386517514,40.03585516632323,32.09873417721519
152,9.2749,41.55917667238422,42.57796291758556,35.19439679817038
153,9.2751,47.14394062958735,46.36894470722558,36.12518349372044
154,9.872,47.7891770011274,46.77502192158337,36.28166102968809
155,9.8664,38.57212898359419,38.67986674209566,31.919353824878996
156,9.5092,50.41231563421829,50.0990412979351,39.614159292035396
157,9.5135,46.522992029429794,46.97133660331085,37.047133660331085
158,9.2888,51.43450993004743,50.89836777357883,39.68923373803972
159,9.2894,47.02374336953776,46.28483623810726,36.31859897280458
160,8.755,48.35079824279438,47.966998821386476,37.362048644594445
161,9.0771,49.96615824594852,48.28655862726406,37.07187797902764
162,9.0749,54.20934647021603,52.71617102051884,40.752508361204015
163,8.8379,48.55827430779137,48.41553981541103,39.044644773556556
164,8.8402,43.97572241916425,44.54871629605758,35.47932108711999
165,8.832,51.08423941729125,50.538161089412014,39.22147155072311
166,8.8288,47.14402398676592,45.49400330851944,35.76954094292804
167,8.896,41.325790050842386,42.8794736317416,35.697138869504535
168,8.8938,42.415859309182814,42.494418702611625,33.519165964616676
169,8.5255,40.77585976180918,40.83968954904322,32.6321423792319
173,8.8419,49.3807239424335,48.98462712603576,37.59823375490624
