ID,AverageMass,meanB,meanG,meanR
1,4.8566,32.85958071703464,47.789700222807376,158.103807980555
2,4.8568,29.388142728275035,42.82895660018042,151.619174100431
3,4.8654,31.60734092971665,45.915044872441264,155.81834224059696
4,4.8691,34.26041979010495,49.28295852073963,159.30129935032485
5,4.8689,30.567126161222657,45.60363600039956,154.49110977924283
6,4.8591,32.8664339071127,43.538933095160765,150.27176031178954
7,4.8404,31.701621798276072,43.124147228236446,151.86081947791985
8,4.8484,34.41423270028378,50.040864440078586,163.9595721458197
9,4.8533,32.063606584566905,47.87465273458557,168.1474063938301
10,4.8607,32.81149445065818,44.27376752989762,151.74180504172762
11,5.3319,36.49656037928791,49.42967370084596,144.00148740355115
12,5.3296,36.80571266968326,50.244155354449475,145.5210690045249
13,5.3455,35.922287730374634,48.22273803444594,141.2135926837194
14,5.3238,36.40736596736597,49.073566433566434,143.3413986013986
15,5.3381,34.61302201676722,47.63382433597116,158.0157094726945
16,5.3361,34.21300382465431,46.36264342453662,158.04262283024417
17,5.3594,36.18110460387181,45.49463152757443,146.31999349276072
18,5.3643,32.326825227783694,41.86171261783615,143.0716680471739
19,7.0003,34.52316242089891,49.588430958948564,157.42069608956677
20,6.9895,35.076594880130024,50.55164567249086,160.47411621292156
21,6.9924,33.90465201020284,48.99736831450666,157.4388436778817
22,6.9847,35.07322635823083,50.89912030626374,160.42384132931497
23,6.983,34.338757698111664,49.66638117378359,158.13475264080915
24,6.9821,33.302083659721134,45.84114052953157,163.4807143976187
25,6.9839,32.70741915884696,45.224768784176064,158.88520218726794
26,6.9841,31.638334213223192,42.763982485015994,156.91742492469177
27,6.9815,33.389729006356646,45.464770826363335,158.62218133154903
28,5.8793,29.280194354465525,38.77362332253586,138.77889865802868
29,5.8731,31.19241860465116,41.148558139534885,140.67460465116278
30,5.8879,29.34384605104904,38.57597220366163,138.41102053543588
31,5.8797,32.41674358501015,41.54679712017722,141.20892560457818
32,5.8775,29.5538362346873,38.823063461361336,136.48825642442665
33,5.5909,35.18151608553266,47.81044114814102,149.6143324985552
34,5.5964,34.54466188723116,47.77378415035845,150.14764580507654
35,5.5926,38.267379418082406,52.095440343682874,158.2374536223394
36,5.5867,35.541833057368265,48.626619265608255,151.09476965033602
37,5.5852,34.86501919385797,47.43474088291747,147.8401151631478
38,5.5874,33.639536644457905,46.33377498485766,160.44363264688067
39,5.587,32.71167022765785,42.47089810653503,152.34686509983055
40,5.5944,33.04309650703578,44.156665772017945,156.77132778651125
41,5.5903,33.53297710519131,48.19415733842973,165.85685869183663
42,5.5967,34.706819080484564,48.27826305762249,164.27186455300335
43,5.4506,33.552579020493226,44.02791767974991,150.2846040291768
44,5.4509,35.15016209206829,46.126172465960664,152.52790144802248
45,5.4409,34.11923165933811,43.55163156676695,143.58222633649618
46,5.4456,30.52725427020347,39.61362934192523,136.77424195612835
47,5.4494,33.6441865862149,44.26511951728939,145.83903457878858
48,5.4475,30.742605536468822,39.94187102633969,148.23753109821112
49,5.4349,33.9292094075432,44.4233784468973,153.12133858574828
50,5.4505,30.96441713136831,39.61196464474034,136.24551420659307
51,5.4493,31.066954161864754,38.90044239562809,139.88691029406297
52,4.9155,34.883845878319605,51.46036944174384,171.61218850739394
53,4.9142,37.068322981366464,53.851089588377725,174.8715654279398
54,4.9142,38.26765145051195,55.36636092150171,178.66014291808875
55,4.9138,34.059400200284614,50.01217519633163,170.51056764876404
56,4.9138,34.031146128277726,47.482744470433744,171.68636382288975
57,4.9129,36.39126197823615,50.5424313789183,177.6795517297385
58,4.9141,34.26241968672574,48.901020451014155,176.25397891907784
59,4.9128,33.90374712162445,47.49667155118275,174.5652501570023
60,4.9944,38.30267139726599,53.05139309193363,157.23745173745172
61,4.9945,35.42553300533005,49.04115416154161,148.52552275522754
62,4.9941,34.20896741905832,47.27336329281994,147.23552241854765
63,4.9948,36.29675377705186,50.04246631278073,153.197376480196
64,4.995,31.52038318703579,40.54853139770426,143.58668129642135
65,4.9944,31.950694416809263,46.510485892793184,167.19479485852997
66,4.9932,29.998633660183252,45.57430477415207,164.0217810641376
67,4.9941,30.874917108753316,41.98441644562334,148.14704907161803
68,5.44,32.23740507271554,47.26525040949025,158.29925050876062
69,5.4393,32.28501252640369,47.94272240506951,160.65766075551406
70,5.4393,30.705087908849816,45.51601021510657,155.9852175621255
71,5.4394,31.399082568807337,46.65754167899773,159.37195422708888
72,5.4397,33.73859536400929,49.48801462956556,164.5333860524885
73,5.4401,29.093113342898135,40.320695839311334,156.89444045911046
74,5.4396,29.92319225002883,40.69738207819167,152.65982393418676
75,5.4391,30.558590785907857,43.60672086720867,167.85510388437217
76,5.4397,31.334068519335393,45.336090280841056,168.4571018967799
77,3.9197,37.75754636925688,52.547520911625654,169.41847496666264
78,3.919,38.43437800192123,53.43305715658021,172.20965417867436
79,3.9184,36.37009500206526,51.13111465156075,168.50297987844456
80,3.9171,34.70424962852897,48.375809806835065,162.7150074294205
81,3.9169,35.77466755722873,49.84346347683527,167.01603011718987
82,3.9181,36.9132866273353,51.73906096361849,169.57522123893807
83,3.918,36.91092528631158,51.41689389807914,169.51693631460947
84,3.9173,36.157554731427204,50.68913745663357,168.221138892212
85,3.9176,33.42754829273213,46.10475614061633,168.91456095223685
86,3.9172,35.18804992838142,48.0438919582566,171.99570288520565
87,3.9168,34.79377392706024,47.940812008865606,171.28611726778158
88,3.9163,32.862481692843794,45.25124993687187,166.42937225392657
89,3.9152,33.03351220006075,45.726738888326416,167.84124734231042
90,3.9162,30.982398628202542,42.93408311478717,162.09859794230383
91,3.9164,31.287421480006127,43.24676982789439,164.57208518461775
92,3.915,36.04312798494862,48.309373341695206,169.31472815861835
93,3.9142,38.39681430069406,51.77255704798522,171.53512757777
94,3.9149,37.813256980692245,50.64024730147469,168.96827649115696
95,3.9147,37.75608807660526,50.39707383463763,174.32192679725856
96,5.0155,36.2701912595382,49.95872559706669,169.79665048062628
97,5.0157,34.51263502614986,47.647930006354166,163.81704873160956
98,5.015,34.113854661880275,47.004511497040845,164.5009702144174
99,5.0159,34.07959142394822,46.97845873786408,163.9468547734628
100,5.0149,35.188704251197876,49.2862677133245,166.21995106534814
101,5.0151,36.64482581967213,50.68575819672131,170.49354508196723
102,5.0153,36.556763285024154,50.941878019323674,170.43000201288245
103,5.0142,36.663416935293654,49.342951489897004,171.42357889771208
104,5.0151,37.14122407291012,49.972933689503456,172.92182589566312
105,5.0151,37.17826257861635,49.79056603773585,172.52684748427671
106,5.0143,35.752134037400246,48.11950609441379,169.85432961448367
107,5.0146,35.88236926614598,48.29346231614004,169.9291916108314
108,5.0129,35.426254289916656,47.958735087432586,169.2977610720706
109,5.0138,37.028310390036054,50.098615208128486,172.97980170435923
110,5.0136,35.32261081740545,47.66575843838959,168.23517690117933
111,5.0136,35.25556424075369,47.24462089110133,166.60163738840663
112,5.0123,36.22711387981463,48.64616728709261,172.0442148446403
113,5.0111,37.369313530581216,50.21615405605582,173.94456788679685
114,5.0121,38.35865745310958,51.36347482724581,176.42041461006912
115,5.0094,36.64105444769891,49.10500341050435,172.55514986157363
116,5.0101,38.538213003589945,51.584642999601115,176.79513362584763
117,5.0102,34.816769263426025,46.56523031203566,165.47773296540012
118,5.0104,35.51163424124514,48.07490272373541,170.15319066147862
119,5.0039,37.725160319847994,50.99968331881878,175.2743646583802
120,5.0023,39.278546431187436,52.54142589728982,177.98681533327908
121,5.0022,33.69300507696027,45.800628576033525,165.03223466838585
122,5.0012,39.396435531016564,52.45501786294251,177.7341669373173
123,5.0005,36.211904663554876,48.789499772811766,172.2463133545376
124,5.0003,38.031957995700346,50.77013395071937,174.46055895485364
125,4.9989,39.06818877160777,51.495181275814595,179.13985773290503
126,5.5468,41.214417234395135,57.047182839256116,174.18997422205854
127,5.5465,40.48349568348645,56.09782558515304,173.26259175476662
128,5.5472,41.160161381122165,56.501688872208675,174.6278382435729
129,5.547,41.317636585137286,56.48533408302877,173.31037391059883
130,5.5462,41.877892271662766,57.46379391100702,174.52037470725995
131,5.5456,40.327395548975154,55.75139962059872,172.00619997223893
132,5.5451,41.09231902066363,56.75065580560541,173.8483593354503
133,5.5457,36.80430670740579,50.48581405499782,173.2242106794704
134,5.5451,38.277093010497055,52.18393621301342,176.80823671409237
135,5.5438,36.93778313605144,50.405048955136635,173.326026596522
136,5.5442,37.512018534607584,51.092998841587026,174.48023457862726
137,5.5417,35.52471357226792,48.50135869565217,171.12320064629847
138,5.5442,37.080381868532285,50.519895059029295,173.69610843900304
139,5.5442,38.2869918699187,51.77487804878049,172.56869918699186
140,5.5442,36.53233489714904,49.66300974377481,172.14225911223383
141,5.5445,36.104551946387375,49.4352730069213,172.33159995605521
142,5.5435,36.29520894036071,49.40559879024822,172.05609855051082
143,5.516,36.04677846425419,49.071969696969695,171.9742939099735
144,5.542,37.248709783682884,50.50755828849603,174.23652135719777
145,4.6638,37.226579939958434,49.9026248941575,174.25055807866985
146,4.6643,34.27143842440034,46.31282090581654,166.18932485247913
147,4.6634,38.80111676794219,52.88824109049105,179.47076695680735
148,4.6628,42.03721885041057,58.441895751517315,183.19983934309175
149,4.6634,45.60829284826573,62.07031220577712,182.0137837532482
150,4.6623,43.88020617780955,59.82877459648595,178.79480040633584
151,4.6623,37.486911653662226,48.651480828928605,164.58117291719105
152,5.4823,42.01527428518208,56.740756263388285,170.63700288721245
153,5.4827,40.863678118684554,55.14261436707698,168.05677016351277
154,5.4814,39.60618732856693,53.46117181527946,166.06407662215025
155,5.4811,38.56715670656775,52.11501524737154,163.78662782759093
156,5.4818,38.46347250741501,51.945973077800595,162.73342459502624
157,5.4823,39.0333850931677,50.9083850931677,166.41735248447205
158,5.4812,40.39968355651604,52.94601165438198,169.81437888318607
159,5.4772,41.6660082054399,54.36992858228233,173.50326698070202
160,5.4766,41.08088407265924,53.423091915490765,172.531768924924
161,5.4763,39.94383577898192,52.32294427085393,170.06799034924651
162,5.4772,39.5876207682036,51.961511271699,168.21671510486215
163,5.4964,43.21647213237707,62.37866216659636,177.87924811325178
164,5.4984,42.581903127383676,61.403318077803206,177.69946605644546
165,5.4969,41.8883026759827,60.848234231665,175.47402443081896
166,5.4988,43.830440587449935,63.013684913217624,179.2686439061606
167,5.498,37.973359465737516,50.62779471544715,169.35169860627178
168,5.4983,37.781270512727005,50.28309386623878,168.78433374662677
169,5.4948,41.62991866860985,60.95138921536364,174.05260683559777
170,5.495,42.553480234537545,61.81610554189522,176.91715528655192
171,5.4946,43.69971053006216,62.990651544630566,178.71480093010013
172,5.4933,44.39503609682443,63.89354975699524,178.6772991081961
173,5.4892,43.784241392357174,62.96438706015891,178.9677922814983
174,5.4924,43.103773193308704,59.42767008426383,182.9369058984683
175,5.4931,41.73000634719136,57.191288479847664,175.34044747699141
176,5.4903,41.452251270878726,55.07530864197531,177.78812636165577
177,5.4883,40.835642985118284,54.37244506197667,177.09239825953415
178,5.4899,39.476619035374505,52.60188076259046,174.34727987363627
179,5.4885,35.62273682657915,48.08518013201076,166.543640989712
180,5.4883,36.031809804644304,48.94983413195724,168.52513822336897
181,5.4875,36.94746938173233,49.98561310314299,169.00830013280213
182,5.4872,37.452327174436256,50.717554708038655,169.54585848113453
183,5.4881,40.57284524975514,56.00563173359451,179.15532158015017
184,5.487,42.53362682987938,63.64809048283761,195.1279215433623
185,5.6244,43.01195414603685,68.85547972701727,195.13876622507695
186,5.6269,43.35563158368596,69.19564238768345,196.9940578013865
187,5.6265,42.89976122899491,67.90003153579312,193.69590485200703
188,5.6259,39.1568068173815,58.908620325375026,189.51831114867244
189,5.6236,39.876641550053826,58.9470398277718,189.9297811266595
190,5.6244,39.79487909974716,58.744702823973505,188.21776290018164
191,5.6233,38.821595740879694,58.26644513524137,187.03837495980278
192,5.6232,38.502894097470346,58.697548949549805,188.88012719737029
193,5.6203,39.28439417725132,58.885471671185954,189.69469815898387
194,5.6215,58.02670127284364,80.41609187228899,223.04145630377587
195,5.6211,37.41261688863701,55.588162368943046,183.0911377160669
196,5.6186,37.43908128476584,54.19529876188768,181.42379328907234
197,5.6191,37.964263483578044,55.41580315623741,185.01050858628392
198,5.6198,38.408625676778165,55.234332121931324,185.44404064377366
199,5.3548,43.828564180618976,59.08346017250127,164.87584982242515
200,5.353,41.6431718061674,56.19489594409844,160.50265836244876
201,5.3539,42.41104263230275,57.09794733357103,163.8496918453624
202,5.3545,44.118374558303884,59.01620393740535,167.01494194851085
203,5.3547,40.543865887731776,54.97028194056388,160.84318008636018
204,5.3531,40.290279627163784,54.73860493700707,160.0462460309331
205,5.3551,41.93823350870093,57.48011938486443,162.78819303925536
206,5.3537,36.27747410817031,47.212348964326814,161.7321993670886
207,5.355,40.37161300297631,53.58037957558657,169.52978238181748
208,5.3547,40.86488243165743,54.1433760275282,172.4510036321927
209,5.3528,41.217689134466184,54.431139537524125,172.79370245619347
210,5.3535,40.66853759803168,53.28087036752269,169.74404121174842
211,5.3535,39.190102120974075,52.07313432835821,167.18499607227022
212,5.3536,41.64928571428572,54.85321428571429,172.09876984126984
213,5.3527,40.477804649711345,53.93528631611796,172.03639413325013
214,5.3494,38.65255935861856,51.6631976564909,169.502428307123
215,5.3489,40.869901790872326,54.43916811091854,173.76060080878105
216,5.3487,37.665734700217456,49.78320130475303,163.6722972972973
217,5.3475,42.57522633113396,57.160119686972536,177.31736228325917
218,4.8107,39.504115139492676,57.17828050479044,185.9317519942599
219,4.8118,42.83156119006237,59.66756977814129,174.27348941825989
220,4.8113,44.44700928415605,61.02338795596368,175.7637867180762
221,4.8112,43.905669050051074,60.52420837589377,175.3988253319714
222,4.8108,42.38941750994311,59.22413532698988,172.98318481598952
223,4.8101,40.94733927402709,57.2901877863364,170.3767809495041
224,4.8088,42.78128494022534,63.21987615033973,188.70224477509245
225,4.8103,44.01458503635503,65.74220195327625,192.72886460439702
226,4.8098,43.314024917805845,64.35062294514621,192.30779546634363
227,4.8105,42.61399436246062,62.07875974133643,188.76355496600897
228,4.8095,38.25176904074027,53.19746263032282,177.91646778042957
229,4.8092,38.04748839172647,52.94482904178979,178.19852258336851
230,4.8066,40.00137015628345,56.21108970241918,182.45150931278098
231,4.8093,43.469827219337816,60.540045961358416,187.97067835560472
232,4.8088,43.70033217003743,61.20834209309171,189.36307446495397
233,4.806,43.30087221610636,60.39228554492337,188.4173511728343
234,4.808,44.634946466809424,67.14856531049251,195.96119914346897
235,4.6951,35.793278065912524,48.22150528852044,172.6657818434271
236,4.6947,37.127983623336746,50.029150460593655,177.06960081883318
237,4.6949,36.95619544824211,49.75736193816788,176.80116648992578
238,4.6935,36.28081519070224,48.993206744147976,175.18431821902112
239,4.6948,36.22806734874728,49.15008458873761,174.16808990574398
240,4.6925,37.633677870920486,50.37576300154635,176.45751607389926
