ID,AverageMass,AreaInSquaredPixels,Roundness,hu0,hu1,hu2,hu3,hu4,hu5,hu6,meanB,meanG,meanR
1,4.8566,19803.5,0.9648,2.672801526069062,6.999977489222653,10.014052071948747,10.014052071948747,21.714844459418735,15.067453151280807,22.011630520313542,33.46452997853327,48.61394838001098,158.10788278168837
2,4.8568,19730.5,0.9641,2.6447297519478172,6.961469741207089,10.134568955644722,10.134568955644722,-20.84688303075228,14.417798695155776,-21.14338723089474,29.128492739108662,42.5349023535303,151.31417125688532
3,4.8654,19542.5,0.9617,2.660988388245546,6.888643293455421,10.219095180904022,10.219095180904022,-21.806043006777823,-14.812232867287435,-20.933094092269336,31.309586409141467,45.55435332187279,155.6205885327131
4,4.8691,19550.0,0.9639,2.6784271128763426,7.334344589325026,10.110876390852498,10.110876390852498,21.927059831021925,14.175830407332079,20.804899885204076,33.61835187057634,48.4247724974722,159.1993933265925
5,4.8689,19986.0,0.9701,2.658900714488596,7.166955933678513,9.886649295401423,9.886649295401423,-22.163944239012235,-14.819426324313444,-21.80711027240585,30.966369930761623,46.17908011869436,154.48333333333332
6,4.8591,24299.5,0.8663,2.6267455509558366,7.1704584427503555,8.719069966602413,8.719069966602413,19.39096057843207,13.56539889568555,-19.616666377914225,32.62881100663491,43.245410510033786,150.16330850327674
7,4.8404,24207.5,0.8921,2.6272270976104286,7.045372958146889,8.868379384999145,8.868379384999145,20.75428880353959,13.755314179179894,-19.709265889205764,31.54713357577739,42.962080660319536,151.7309688227843
8,4.8484,22393.0,0.8668,2.670315422488309,6.753409844903392,8.93762693998496,8.93762693998496,19.692609401002038,13.682450404541397,-20.00943892574036,33.822197705207415,49.24682259488085,163.93715798764342
9,4.8533,24043.0,0.8922,2.6826494710746345,7.703286339843587,8.903916470474726,8.903916470474726,23.096568722710987,14.471859007242621,-20.128852139919363,32.396907004483204,48.30551556780323,168.13363221321927
10,4.8607,22789.0,0.8725,2.6245483536252108,6.805538123306347,8.878146138056556,8.878146138056556,19.365155246026774,13.322821401690701,-19.536175037553598,32.24931696951299,43.54815907021119,151.50023851858276
11,5.3319,21537.0,0.9636,2.663022532127899,7.568117163559443,11.205350256246925,11.205350256246925,21.133655274041537,14.315866119762198,-25.002388152953593,36.87930717633006,49.95750252687678,144.16043370394192
12,5.3296,21107.5,0.9599,2.666234863621673,7.9883880308092134,11.233525021707495,11.233525021707495,-21.080463536393232,14.380915835585695,21.150472255463406,36.711375450756336,50.191869994848496,145.42420268814686
13,5.3455,21300.5,0.966,2.6485973828937364,7.389349836156748,11.291223973246876,11.291223973246876,-22.74164755342741,-14.97480404189802,-22.03654913426875,35.57599814298978,47.83672237697307,140.96462395543173
14,5.3238,21111.5,0.9651,2.659090608487101,7.902139473773469,10.729983473287175,10.729983473287175,-21.891292260437737,15.104785327785624,22.400109980614502,36.13185011709602,48.72093676814988,143.22295081967212
15,5.3381,25170.5,0.8646,2.651785022925182,6.688764667238459,8.848277037151798,8.848277037151798,20.16945418273014,13.871063275730377,-21.275886332898235,34.33388358291082,47.27819046496089,157.96431238454585
16,5.3361,26772.0,0.8792,2.6521126915466335,6.747219491662231,8.848133347927172,8.848133347927172,-20.403200012216175,-14.35260957954005,-21.78958839490922,33.882977150040674,45.9359609554093,157.9842860312061
17,5.3594,24394.0,0.8819,2.621362509511988,6.5280991920676685,8.816181886825147,8.816181886825147,-20.051546465904963,-14.011627079897126,19.79948580850664,36.582049618939514,45.99351386411546,146.68400356737473
18,5.3643,25154.0,0.8785,2.601638311156301,6.8576401030284755,8.76696990837869,8.76696990837869,-21.90793664744045,13.917413583317742,19.83654801620845,32.497837030045616,42.10051911278905,143.18393109957526
